Label,Tweet,length,Case_folded,Tokenized,Stemmed,No_Slang,No_Stop,Ready,prediction
0,  rizky billar bantah banting dan timpuk lesti dengan bola biliar lestikejora kdrt rizkybillar penyanyi,103,rizky billar bantah banting dan timpuk lesti dengan bola biliar lestikejora kdrt rizkybillar penyanyi,"['rizky', 'billar', 'bantah', 'banting', 'dan', 'timpuk', 'lesti', 'dengan', 'bola', 'biliar', 'lestikejora', 'kdrt', 'rizkybillar', 'penyanyi']","['rizky', 'billar', 'bantah', 'banting', 'dan', 'timpuk', 'lesti', 'dengan', 'bola', 'biliar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['rizky', 'billar', 'bantah', 'banting', 'dan', 'timpuk', 'lesti', 'dengan', 'bola', 'biliar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']","['rizky', 'billar', 'bantah', 'banting', 'timpuk', 'lesti', 'bola', 'biliar', 'lestikejora', 'kdrt', 'rizkybillar', 'nyanyi']",rizky billar bantah banting timpuk lesti bola biliar lestikejora kdrt rizkybillar nyanyi,Non_HS
0,  kronologi rizky billar resmi diblacklist stasiun tv lengkap dari awal sampai akhir sampai kpi juga lestikejora rizkybillar leslar kd,134,kronologi rizky billar resmi diblacklist stasiun tv lengkap dari awal sampai akhir sampai kpi juga lestikejora rizkybillar leslar kd,"['kronologi', 'rizky', 'billar', 'resmi', 'diblacklist', 'stasiun', 'tv', 'lengkap', 'dari', 'awal', 'sampai', 'akhir', 'sampai', 'kpi', 'juga', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['kronologi', 'rizky', 'billar', 'resmi', 'diblacklist', 'stasiun', 'tv', 'lengkap', 'dari', 'awal', 'sampai', 'akhir', 'sampai', 'kpi', 'juga', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['kronologi', 'rizky', 'billar', 'resmi', 'diblacklist', 'stasiun', 'tv', 'lengkap', 'dari', 'awal', 'sampai', 'akhir', 'sampai', 'kpi', 'juga', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['kronologi', 'rizky', 'billar', 'resmi', 'diblacklist', 'stasiun', 'tv', 'lengkap', 'kpi', 'lestikejora', 'rizkybillar', 'leslar', 'kd']",kronologi rizky billar resmi diblacklist stasiun tv lengkap kpi lestikejora rizkybillar leslar kd,Non_HS
0,  terungkap ini hasil visum lesti kejora lebam hingga tulang di leher alami pergeseran lestikejora rizkybillar leslar kd,120,terungkap ini hasil visum lesti kejora lebam hingga tulang di leher alami pergeseran lestikejora rizkybillar leslar kd,"['terungkap', 'ini', 'hasil', 'visum', 'lesti', 'kejora', 'lebam', 'hingga', 'tulang', 'di', 'leher', 'alami', 'pergeseran', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['ungkap', 'ini', 'hasil', 'visum', 'lesti', 'kejora', 'lebam', 'hingga', 'tulang', 'di', 'leher', 'alami', 'geser', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['ungkap', 'ini', 'hasil', 'visum', 'lesti', 'kejora', 'lebam', 'hingga', 'tulang', 'di', 'leher', 'alami', 'geser', 'lestikejora', 'rizkybillar', 'leslar', 'kd']","['hasil', 'visum', 'lesti', 'kejora', 'lebam', 'tulang', 'leher', 'alami', 'geser', 'lestikejora', 'rizkybillar', 'leslar', 'kd']",hasil visum lesti kejora lebam tulang leher alami geser lestikejora rizkybillar leslar kd,Non_HS
0,  wow yakali kebanting wkwk way itu si rizky kan mobilnya banyak udah pada bayar pajak belum ya face monocle leslar babyel stopbayarpajak banggabayarpajak kdparahmen,165,wow yakali kebanting wkwk way itu si rizky kan mobilnya banyak udah pada bayar pajak belum ya face monocle leslar babyel stopbayarpajak banggabayarpajak kdparahmen,"['wow', 'yakali', 'kebanting', 'wkwk', 'way', 'itu', 'si', 'rizky', 'kan', 'mobilnya', 'banyak', 'udah', 'pada', 'bayar', 'pajak', 'belum', 'ya', 'face', 'monocle', 'leslar', 'babyel', 'stopbayarpajak', 'banggabayarpajak', 'kdparahmen']","['wow', 'yakali', 'banting', 'wkwk', 'way', 'itu', 'si', 'rizky', 'kan', 'mobil', 'banyak', 'udah', 'pada', 'bayar', 'pajak', 'belum', 'ya', 'face', 'monocle', 'leslar', 'babyel', 'stopbayarpajak', 'banggabayarpajak', 'kdparahmen']","['wow', 'yakali', 'banting', 'wkwk', 'way', 'itu', 'si', 'rizky', 'kan', 'mobil', 'banyak', 'udah', 'pada', 'bayar', 'pajak', 'belum', 'ya', 'face', 'monocle', 'leslar', 'babyel', 'stopbayarpajak', 'banggabayarpajak', 'kdparahmen']","['wow', 'yakali', 'banting', 'wkwk', 'way', 'si', 'rizky', 'mobil', 'udah', 'bayar', 'pajak', 'ya', 'face', 'monocle', 'leslar', 'babyel', 'stopbayarpajak', 'banggabayarpajak', 'kdparahmen']",wow yakali banting wkwk way si rizky mobil udah bayar pajak ya face monocle leslar babyel stopbayarpajak banggabayarpajak kdparahmen,Non_HS
0,  angka keluar pasaran grabpools hari ini adalah result shio kerbau selamat bagi pemenang jackpot kdrgobet togelterpercaya,122,angka keluar pasaran grabpools hari ini adalah result shio kerbau selamat bagi pemenang jackpot kdrgobet togelterpercaya,"['angka', 'keluar', 'pasaran', 'grabpools', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'bagi', 'pemenang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'grabpools', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'keluar', 'pasar', 'grabpools', 'hari', 'ini', 'adalah', 'result', 'shio', 'kerbau', 'selamat', 'bagi', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']","['angka', 'pasar', 'grabpools', 'result', 'shio', 'kerbau', 'selamat', 'menang', 'jackpot', 'kdrgobet', 'togelterpercaya']",angka pasar grabpools result shio kerbau selamat menang jackpot kdrgobet togelterpercaya,Non_HS
0,  kepolisian mengungkapkan sejumlah fakta baru dalam pemeriksaan kasus rizkybilar yang diduga melakukan kekerasan dalam rumah tangga kd terhadap istrinya lestikejora,165,kepolisian mengungkapkan sejumlah fakta baru dalam pemeriksaan kasus rizkybilar yang diduga melakukan kekerasan dalam rumah tangga kd terhadap istrinya lestikejora,"['kepolisian', 'mengungkapkan', 'sejumlah', 'fakta', 'baru', 'dalam', 'pemeriksaan', 'kasus', 'rizkybilar', 'yang', 'diduga', 'melakukan', 'kekerasan', 'dalam', 'rumah', 'tangga', 'kd', 'terhadap', 'istrinya', 'lestikejora']","['polisi', 'ungkap', 'jumlah', 'fakta', 'baru', 'dalam', 'periksa', 'kasus', 'rizkybilar', 'yang', 'duga', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kd', 'hadap', 'istri', 'lestikejora']","['polisi', 'ungkap', 'jumlah', 'fakta', 'baru', 'dalam', 'periksa', 'kasus', 'rizkybilar', 'yang', 'duga', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kd', 'hadap', 'istri', 'lestikejora']","['polisi', 'fakta', 'periksa', 'rizkybilar', 'duga', 'laku', 'keras', 'rumah', 'tangga', 'kd', 'hadap', 'istri', 'lestikejora']",polisi fakta periksa rizkybilar duga laku keras rumah tangga kd hadap istri lestikejora,Non_HS
0,  soal kdterhadap lesti kejora kuasa hukum rizky billar sebut berlebihan lesti lestibillar lestikejora leslar rizkybillar kd,124,soal kdterhadap lesti kejora kuasa hukum rizky billar sebut berlebihan lesti lestibillar lestikejora leslar rizkybillar kd,"['soal', 'kdterhadap', 'lesti', 'kejora', 'kuasa', 'hukum', 'rizky', 'billar', 'sebut', 'berlebihan', 'lesti', 'lestibillar', 'lestikejora', 'leslar', 'rizkybillar', 'kd']","['soal', 'kdterhadap', 'lesti', 'kejora', 'kuasa', 'hukum', 'rizky', 'billar', 'sebut', 'lebih', 'lesti', 'lestibillar', 'lestikejora', 'leslar', 'rizkybillar', 'kd']","['soal', 'kdterhadap', 'lesti', 'kejora', 'kuasa', 'hukum', 'rizky', 'billar', 'sebut', 'lebih', 'lesti', 'lestibillar', 'lestikejora', 'leslar', 'rizkybillar', 'kd']","['kdterhadap', 'lesti', 'kejora', 'kuasa', 'hukum', 'rizky', 'billar', 'lesti', 'lestibillar', 'lestikejora', 'leslar', 'rizkybillar', 'kd']",kdterhadap lesti kejora kuasa hukum rizky billar lesti lestibillar lestikejora leslar rizkybillar kd,Non_HS
0,  adek erfil manurung bantah kliennya rizky billar membanting lesti kejora adekerfilmanurung kdlestikejora rizkybillar,118,adek erfil manurung bantah kliennya rizky billar membanting lesti kejora adekerfilmanurung kdlestikejora rizkybillar,"['adek', 'erfil', 'manurung', 'bantah', 'kliennya', 'rizky', 'billar', 'membanting', 'lesti', 'kejora', 'adekerfilmanurung', 'kdlestikejora', 'rizkybillar']","['adek', 'erfil', 'manurung', 'bantah', 'klien', 'rizky', 'billar', 'banting', 'lesti', 'kejora', 'adekerfilmanurung', 'kdlestikejora', 'rizkybillar']","['adek', 'erfil', 'manurung', 'bantah', 'klien', 'rizky', 'billar', 'banting', 'lesti', 'kejora', 'adekerfilmanurung', 'kdlestikejora', 'rizkybillar']","['adek', 'erfil', 'manurung', 'bantah', 'klien', 'rizky', 'billar', 'banting', 'lesti', 'kejora', 'adekerfilmanurung', 'kdlestikejora', 'rizkybillar']",adek erfil manurung bantah klien rizky billar banting lesti kejora adekerfilmanurung kdlestikejora rizkybillar,Non_HS
0,  di tengah kasus kddalam rumah tangga lesti kejora dan rizky billar ayah lesti endang mulyana ternyata tengah mengidap kanker portalyogya kdlestikejora rizkybillar,164,di tengah kasus kddalam rumah tangga lesti kejora dan rizky billar ayah lesti endang mulyana ternyata tengah mengidap kanker portalyogya kdlestikejora rizkybillar,"['di', 'tengah', 'kasus', 'kddalam', 'rumah', 'tangga', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'ayah', 'lesti', 'endang', 'mulyana', 'ternyata', 'tengah', 'mengidap', 'kanker', 'portalyogya', 'kdlestikejora', 'rizkybillar']","['di', 'tengah', 'kasus', 'kddalam', 'rumah', 'tangga', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'ayah', 'lesti', 'endang', 'mulyana', 'nyata', 'tengah', 'idap', 'kanker', 'portalyogya', 'kdlestikejora', 'rizkybillar']","['di', 'tengah', 'kasus', 'kddalam', 'rumah', 'tangga', 'lesti', 'kejora', 'dan', 'rizky', 'billar', 'ayah', 'lesti', 'endang', 'mulyana', 'nyata', 'tengah', 'idap', 'kanker', 'portalyogya', 'kdlestikejora', 'rizkybillar']","['kddalam', 'rumah', 'tangga', 'lesti', 'kejora', 'rizky', 'billar', 'ayah', 'lesti', 'endang', 'mulyana', 'nyata', 'idap', 'kanker', 'portalyogya', 'kdlestikejora', 'rizkybillar']",kddalam rumah tangga lesti kejora rizky billar ayah lesti endang mulyana nyata idap kanker portalyogya kdlestikejora rizkybillar,Non_HS
0,  pengacara rizky billar yakni adek erfil manurung berikan tanggapanya mengenai klienya yang diduga melakukan kekerasan dalam rumah tangga kdrt terhadap lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt,223,pengacara rizky billar yakni adek erfil manurung berikan tanggapanya mengenai klienya yang diduga melakukan kekerasan dalam rumah tangga kdrt terhadap lesti kejora baca disini lt lt rizkybillar lestikejora kdrt dugaankdrt,"['pengacara', 'rizky', 'billar', 'yakni', 'adek', 'erfil', 'manurung', 'berikan', 'tanggapanya', 'mengenai', 'klienya', 'yang', 'diduga', 'melakukan', 'kekerasan', 'dalam', 'rumah', 'tangga', 'kdrt', 'terhadap', 'lesti', 'kejora', 'baca', 'disini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt']","['acara', 'rizky', 'billar', 'yakni', 'adek', 'erfil', 'manurung', 'ikan', 'tanggapanya', 'kena', 'klienya', 'yang', 'duga', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'hadap', 'lesti', 'kejora', 'baca', 'sini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt']","['acara', 'rizky', 'billar', 'yakni', 'adek', 'erfil', 'manurung', 'ikan', 'tanggapanya', 'kena', 'klienya', 'yang', 'duga', 'laku', 'keras', 'dalam', 'rumah', 'tangga', 'kdrt', 'hadap', 'lesti', 'kejora', 'baca', 'sini', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt']","['acara', 'rizky', 'billar', 'adek', 'erfil', 'manurung', 'ikan', 'tanggapanya', 'kena', 'klienya', 'duga', 'laku', 'keras', 'rumah', 'tangga', 'kdrt', 'hadap', 'lesti', 'kejora', 'baca', 'lt', 'lt', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt']",acara rizky billar adek erfil manurung ikan tanggapanya kena klienya duga laku keras rumah tangga kdrt hadap lesti kejora baca lt lt rizkybillar lestikejora kdrt dugaankdrt,Non_HS
0,  pemanggilan pertama mangkir kuasa hukum pastikan rizky billar hadir minggu depan lesti leslar lestikejora lestikdrizkybillar kd,129,pemanggilan pertama mangkir kuasa hukum pastikan rizky billar hadir minggu depan lesti leslar lestikejora lestikdrizkybillar kd,"['pemanggilan', 'pertama', 'mangkir', 'kuasa', 'hukum', 'pastikan', 'rizky', 'billar', 'hadir', 'minggu', 'depan', 'lesti', 'leslar', 'lestikejora', 'lestikdrizkybillar', 'kd']","['panggil', 'pertama', 'mangkir', 'kuasa', 'hukum', 'pasti', 'rizky', 'billar', 'hadir', 'minggu', 'depan', 'lesti', 'leslar', 'lestikejora', 'lestikdrizkybillar', 'kd']","['panggil', 'pertama', 'mangkir', 'kuasa', 'hukum', 'pasti', 'rizky', 'billar', 'hadir', 'minggu', 'depan', 'lesti', 'leslar', 'lestikejora', 'lestikdrizkybillar', 'kd']","['panggil', 'mangkir', 'kuasa', 'hukum', 'rizky', 'billar', 'hadir', 'minggu', 'lesti', 'leslar', 'lestikejora', 'lestikdrizkybillar', 'kd']",panggil mangkir kuasa hukum rizky billar hadir minggu lesti leslar lestikejora lestikdrizkybillar kd,Non_HS
0,  suami lesti kejora rizky billar mangkir dari panggilan polisi untuk menjalani pemeriksaan soal dugaan kdyang dilakukannya baca disini lt lt riskybillarmangkir rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy polresmetrojaksel,237,suami lesti kejora rizky billar mangkir dari panggilan polisi untuk menjalani pemeriksaan soal dugaan kdyang dilakukannya baca disini lt lt riskybillarmangkir rizkybillar lestikejora kdrt dugaankdrt pedangdut dacademy polresmetrojaksel,"['suami', 'lesti', 'kejora', 'rizky', 'billar', 'mangkir', 'dari', 'panggilan', 'polisi', 'untuk', 'menjalani', 'pemeriksaan', 'soal', 'dugaan', 'kdyang', 'dilakukannya', 'baca', 'disini', 'lt', 'lt', 'riskybillarmangkir', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'pedangdut', 'dacademy', 'polresmetrojaksel']","['suami', 'lesti', 'kejora', 'rizky', 'billar', 'mangkir', 'dari', 'panggil', 'polisi', 'untuk', 'jalan', 'periksa', 'soal', 'duga', 'kdyang', 'laku', 'baca', 'sini', 'lt', 'lt', 'riskybillarmangkir', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'polresmetrojaksel']","['suami', 'lesti', 'kejora', 'rizky', 'billar', 'mangkir', 'dari', 'panggil', 'polisi', 'untuk', 'jalan', 'periksa', 'soal', 'duga', 'kdyang', 'laku', 'baca', 'sini', 'lt', 'lt', 'riskybillarmangkir', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'polresmetrojaksel']","['suami', 'lesti', 'kejora', 'rizky', 'billar', 'mangkir', 'panggil', 'polisi', 'jalan', 'periksa', 'duga', 'kdyang', 'laku', 'baca', 'lt', 'lt', 'riskybillarmangkir', 'rizkybillar', 'lestikejora', 'kdrt', 'dugaankdrt', 'dangdut', 'dacademy', 'polresmetrojaksel']",suami lesti kejora rizky billar mangkir panggil polisi jalan periksa duga kdyang laku baca lt lt riskybillarmangkir rizkybillar lestikejora kdrt dugaankdrt dangdut dacademy polresmetrojaksel,Non_HS
0,  rizky billar mangkir panggilan polisi rizkybillar lestikejora kd,66,rizky billar mangkir panggilan polisi rizkybillar lestikejora kd,"['rizky', 'billar', 'mangkir', 'panggilan', 'polisi', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'mangkir', 'panggil', 'polisi', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'mangkir', 'panggil', 'polisi', 'rizkybillar', 'lestikejora', 'kd']","['rizky', 'billar', 'mangkir', 'panggil', 'polisi', 'rizkybillar', 'lestikejora', 'kd']",rizky billar mangkir panggil polisi rizkybillar lestikejora kd,Non_HS
0,  kronologi rizky billar ketahuan selingkuh lesti kejora langsung melabrak mereka belum sempat ngapa ngapain inilahbandung rizkybillar kenamental selingkuh kd,158,kronologi rizky billar ketahuan selingkuh lesti kejora langsung melabrak mereka belum sempat ngapa ngapain inilahbandung rizkybillar kenamental selingkuh kd,"['kronologi', 'rizky', 'billar', 'ketahuan', 'selingkuh', 'lesti', 'kejora', 'langsung', 'melabrak', 'mereka', 'belum', 'sempat', 'ngapa', 'ngapain', 'inilahbandung', 'rizkybillar', 'kenamental', 'selingkuh', 'kd']","['kronologi', 'rizky', 'billar', 'tahu', 'selingkuh', 'lesti', 'kejora', 'langsung', 'labrak', 'mereka', 'belum', 'sempat', 'ngapa', 'ngapain', 'inilahbandung', 'rizkybillar', 'kenamental', 'selingkuh', 'kd']","['kronologi', 'rizky', 'billar', 'tahu', 'selingkuh', 'lesti', 'kejora', 'langsung', 'labrak', 'mereka', 'belum', 'sempat', 'ngapa', 'ngapain', 'inilahbandung', 'rizkybillar', 'kenamental', 'selingkuh', 'kd']","['kronologi', 'rizky', 'billar', 'selingkuh', 'lesti', 'kejora', 'langsung', 'labrak', 'ngapa', 'ngapain', 'inilahbandung', 'rizkybillar', 'kenamental', 'selingkuh', 'kd']",kronologi rizky billar selingkuh lesti kejora langsung labrak ngapa ngapain inilahbandung rizkybillar kenamental selingkuh kd,Non_HS
0,  dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,261,dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,"['dear', 'sahabat', 'tanda', 'kekerasan', 'itu', 'bisa', 'diketahui', 'sedini', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasinya', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkaran', 'itu', 'kalau', 'sulit', 'bisa', 'hubungi', 'pengada', 'layanan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'kekerasan', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'itu', 'bisa', 'tahu', 'din', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasi', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkar', 'itu', 'kalau', 'sulit', 'bisa', 'hubung', 'ada', 'layan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'keras', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'itu', 'bisa', 'tahu', 'din', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasi', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkar', 'itu', 'kalau', 'sulit', 'bisa', 'hubung', 'ada', 'layan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'keras', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'din', 'indikasi', 'coba', 'yuk', 'lingkar', 'sulit', 'hubung', 'layan', 'komnas', 'perempuan', 'salam', 'sehat', 'bahagia', 'keras', 'kdindikasikekerasan', 'gbv']",dear sahabat tanda keras din indikasi coba yuk lingkar sulit hubung layan komnas perempuan salam sehat bahagia keras kdindikasikekerasan gbv,Non_HS
0,  alasan sibuk rizky billar mangkir dari panggilan polisi lesti lestikejora lestibillar lestikdrizkybillar kd,109,alasan sibuk rizky billar mangkir dari panggilan polisi lesti lestikejora lestibillar lestikdrizkybillar kd,"['alasan', 'sibuk', 'rizky', 'billar', 'mangkir', 'dari', 'panggilan', 'polisi', 'lesti', 'lestikejora', 'lestibillar', 'lestikdrizkybillar', 'kd']","['alas', 'sibuk', 'rizky', 'billar', 'mangkir', 'dari', 'panggil', 'polisi', 'lesti', 'lestikejora', 'lestibillar', 'lestikdrizkybillar', 'kd']","['alas', 'sibuk', 'rizky', 'billar', 'mangkir', 'dari', 'panggil', 'polisi', 'lesti', 'lestikejora', 'lestibillar', 'lestikdrizkybillar', 'kd']","['alas', 'sibuk', 'rizky', 'billar', 'mangkir', 'panggil', 'polisi', 'lesti', 'lestikejora', 'lestibillar', 'lestikdrizkybillar', 'kd']",alas sibuk rizky billar mangkir panggil polisi lesti lestikejora lestibillar lestikdrizkybillar kd,Non_HS
0,  dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,261,dear sahabat tanda kekerasan itu bisa diketahui sedini mungkin kalau sudah ada indikasinya coba untuk keluar yuk dari lingkaran itu kalau sulit bisa hubungi pengada layanan atau komnas perempuan salam sehat dan bahagia selalu kekerasan kdindikasikekerasan gbv,"['dear', 'sahabat', 'tanda', 'kekerasan', 'itu', 'bisa', 'diketahui', 'sedini', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasinya', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkaran', 'itu', 'kalau', 'sulit', 'bisa', 'hubungi', 'pengada', 'layanan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'kekerasan', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'itu', 'bisa', 'tahu', 'din', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasi', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkar', 'itu', 'kalau', 'sulit', 'bisa', 'hubung', 'ada', 'layan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'keras', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'itu', 'bisa', 'tahu', 'din', 'mungkin', 'kalau', 'sudah', 'ada', 'indikasi', 'coba', 'untuk', 'keluar', 'yuk', 'dari', 'lingkar', 'itu', 'kalau', 'sulit', 'bisa', 'hubung', 'ada', 'layan', 'atau', 'komnas', 'perempuan', 'salam', 'sehat', 'dan', 'bahagia', 'selalu', 'keras', 'kdindikasikekerasan', 'gbv']","['dear', 'sahabat', 'tanda', 'keras', 'din', 'indikasi', 'coba', 'yuk', 'lingkar', 'sulit', 'hubung', 'layan', 'komnas', 'perempuan', 'salam', 'sehat', 'bahagia', 'keras', 'kdindikasikekerasan', 'gbv']",dear sahabat tanda keras din indikasi coba yuk lingkar sulit hubung layan komnas perempuan salam sehat bahagia keras kdindikasikekerasan gbv,Non_HS
